id,"ctime","turbo_id","pair","direction","contract","return","strategy",timeleft
226,"2017-06-21 16:22:13","tGsB9kdPpW6be82Se","USD-MXN","short","5min","50000","hangingman:rsi",NULL
227,"2017-06-21 16:23:28","Yo4u5bKokRmKdJs8h","EUR-GBP","long","1min","50000","rsi:stochs",NULL
228,"2017-06-21 16:23:30","6kLfLekHNYAdjd9zJ","EUR-GBP","long","5min","-100000","rsi:stochs",NULL
229,"2017-06-21 16:23:31","8Le2FqpqMwxqqiSm4","EUR-GBP","long","1min","50000","bearish:rsi:stochs",NULL
230,"2017-06-21 16:23:32","qvvs7d4gX6nRvktC3","EUR-GBP","long","5min","-100000","bearish:rsi:stochs",NULL
231,"2017-06-21 16:23:34","WQ87vyEYPCyZyA565","EUR-GBP","long","1min","50000","bearish:rsi",NULL
232,"2017-06-21 16:23:35","b4EbdJs4QPJeRzSAT","EUR-GBP","long","5min","-100000","bearish:rsi",NULL
233,"2017-06-21 16:26:03","9CWbNjYbPmudafrMd","USD-JPY","short","1min","61000","haramicross:macd",NULL
234,"2017-06-21 16:26:05","EMorpDCtD7LxXiakF","USD-JPY","short","5min","50000","haramicross:macd",NULL
235,"2017-06-21 16:28:02","uc5g2gM9c9J8sTrgg","NZD-USD","short","1min","-100000","hangingman:stochs",NULL
236,"2017-06-21 16:28:04","DA57ErszpSHoYQNTr","NZD-USD","short","5min","50000","hangingman:stochs",NULL
237,"2017-06-21 16:29:06","x5QN3cE6wtFK7yri4","USD-CNH","long","1min","55000","dragonflydoji:stochs",NULL
238,"2017-06-21 16:29:08","6RtaGrJSZ4u2fv2s6","USD-CNH","long","5min","50000","dragonflydoji:stochs",NULL
239,"2017-06-21 16:29:09","Eu8by7XaqmkkmDZS3","USD-CNH","long","1min","55000","dragonflydoji:rsi:stochs",NULL
240,"2017-06-21 16:29:10","rnWXrMzQWK45eNrdD","USD-CNH","long","5min","50000","dragonflydoji:rsi:stochs",NULL
241,"2017-06-21 16:29:12","2fSm68fbpLhSnnWzM","USD-CNH","long","1min","55000","bearish:dragonflydoji:stochs",NULL
242,"2017-06-21 16:29:13","XSCAnEckKXuue9Leu","USD-CNH","long","5min","50000","bearish:dragonflydoji:stochs",NULL
243,"2017-06-21 16:29:15","phvgQtmTbtwgBLcLa","USD-CNH","long","1min","0","dragonflydoji:rsi",NULL
244,"2017-06-21 16:29:16","cvvmhk34YKEj56XHN","USD-CNH","long","5min","50000","dragonflydoji:rsi",NULL
245,"2017-06-21 16:29:17","wK3RuxHuTxuDC9ZoT","USD-CNH","long","1min","0","bearish:dragonflydoji:rsi",NULL
246,"2017-06-21 16:29:19","LibwR2EpZ2oko7yYb","USD-CNH","long","5min","50000","bearish:dragonflydoji:rsi",NULL
247,"2017-06-21 16:32:02","DxqmQLpbeGdKdsMdW","USD-CNH","long","1min","0","bullish:dragonflydoji",NULL
248,"2017-06-21 16:32:03","kdBqHbCHfJDoAskBn","USD-CNH","long","5min","50000","bullish:dragonflydoji",NULL
249,"2017-06-21 16:34:01","wk8sAR5X6vTxG3zu4","NZD-USD","long","1min","50000","bullish:dragonflydoji",NULL
250,"2017-06-21 16:34:02","9aDMKytcoWMD5avMi","NZD-USD","long","5min","-100000","bullish:dragonflydoji",NULL
251,"2017-06-21 16:34:36","KGHnJkaZo5mx4NuPd","AUD-USD","long","1min","67000","bullish:haramicross",NULL
252,"2017-06-21 16:34:37","y8opmbAvSsncoBQwJ","AUD-USD","long","5min","-100000","bullish:haramicross",NULL
253,"2017-06-21 16:36:59","NvR8gqfnumRgQAmxT","USD-JPY","short","1min","61000","hangingman:stochs",NULL
254,"2017-06-21 16:37:00","rL5hZQkTaDQCTiEoe","USD-JPY","short","5min","50000","hangingman:stochs",NULL
255,"2017-06-21 16:37:02","mRLPwMnTozC4KGzMn","USD-JPY","short","1min","-100000","hangingman:macd:stochs",NULL
256,"2017-06-21 16:37:03","YoTmePTdeQb66JENW","USD-JPY","short","5min","-100000","hangingman:macd:stochs",NULL
257,"2017-06-21 16:38:03","GFMjo8S32Web7eP94","USD-JPY","short","1min","61000","haramicross:stochs",NULL
258,"2017-06-21 16:38:04","izZ74zDFkuNEyGkxx","USD-JPY","short","5min","50000","haramicross:stochs",NULL
259,"2017-06-21 16:41:26","ESrk9vCSWP7XWTw72","USD-JPY","long","1min","61000","ao:macd:sixCross",NULL
260,"2017-06-21 16:41:28","uKqDe6TyaG5ALa6xi","USD-JPY","long","5min","50000","ao:macd:sixCross",NULL
261,"2017-06-21 16:41:29","Mcd2c9mkvKzPXeNeE","USD-JPY","long","1min","61000","ao:bullish:macd",NULL
262,"2017-06-21 16:41:30","Xo5QpoT6fDp8pwXRr","USD-JPY","long","5min","50000","ao:bullish:macd",NULL
263,"2017-06-21 16:41:32","Zx5BGwTJoNHLbQXBx","USD-JPY","long","1min","61000","macd:sixCross",NULL
264,"2017-06-21 16:41:33","b6Eang47R2jfRqYne","USD-JPY","long","5min","50000","macd:sixCross",NULL
265,"2017-06-21 16:41:34","vDfPgEc3k39qDRMZM","USD-JPY","long","1min","61000","bullish:macd:sixCross",NULL
266,"2017-06-21 16:43:16","LCGpsQuhnysftrtJy","USD-CAD","long","1min","75000","bullish:stochs",NULL
267,"2017-06-21 16:43:17","sY89htppsd9kwNwtJ","USD-CAD","long","5min","50000","bullish:stochs",NULL
268,"2017-06-21 16:44:01","NEnCEzkpivbk4Tzjf","EUR-USD","long","1min","55000","bearish:stochs",NULL
269,"2017-06-21 16:44:02","dvhgfqAcb4hTGG3it","EUR-USD","long","5min","50000","bearish:stochs",NULL
270,"2017-06-21 16:45:01","bFfmuf5QEiQDhoRqP","USD-CNH","short","1min","0","haramicross:stochs",NULL
271,"2017-06-21 16:45:03","AZbuf523GbTfsKXfK","USD-CNH","short","5min","-100000","haramicross:stochs",NULL
272,"2017-06-21 16:48:02","x9JxWqGc7M2JQSN2g","USD-CNH","short","1min","0","hangingman:stochs",NULL
273,"2017-06-21 16:48:04","xYQvREnyj6syJq2N7","USD-CNH","short","5min","-100000","hangingman:stochs",NULL
274,"2017-06-21 16:48:56","3PFcomtPi7ZS95Fzd","USD-JPY","short","1min","61000","rsi:stochs",NULL
275,"2017-06-21 16:48:58","oTqtqamNQezgF48ZW","USD-JPY","short","5min","50000","rsi:stochs",NULL
276,"2017-06-21 16:50:47","speDq4x2Yq66EQ5zJ","USD-JPY","short","1min","-100000","haramicross:rsi:stochs",NULL
277,"2017-06-21 16:50:48","8sWDic7Pk6fXS9uqC","USD-JPY","short","5min","50000","haramicross:rsi:stochs",NULL
278,"2017-06-21 16:50:49","qXP8pm9AEtv9tRGXk","USD-JPY","short","1min","61000","haramicross:rsi",NULL
279,"2017-06-21 16:50:51","DXZHBEdB3nA7yNSAh","USD-JPY","short","5min","50000","haramicross:rsi",NULL
280,"2017-06-21 16:51:04","qSjrsxgDekEuP6Mzb","USD-MXN","long","1min","-100000","bullish:haramicross",NULL
281,"2017-06-21 16:51:06","Mzj9RaeTr6eiqaqJQ","USD-MXN","long","5min","-100000","bullish:haramicross",NULL
282,"2017-06-21 16:51:24","qAAyrp9eNFo53gu8D","USD-CAD","long","1min","75000","rsi:stochs",NULL
283,"2017-06-21 16:51:25","9PxWjsrMPi4GMxtfM","USD-CAD","long","5min","-100000","rsi:stochs",NULL
284,"2017-06-21 16:51:27","gFyxiqLsvMcBjsKsb","USD-CAD","long","1min","75000","bearish:rsi:stochs",NULL
285,"2017-06-21 16:51:28","ytYE9SFt7SYZgppbt","USD-CAD","long","5min","-100000","bearish:rsi:stochs",NULL
286,"2017-06-21 16:51:30","qFeQNMs9HfGoS3MRg","USD-CAD","long","1min","75000","bearish:rsi",NULL
287,"2017-06-21 16:51:31","PbWrPmBb75psvzPpp","USD-CAD","long","5min","-100000","bearish:rsi",NULL
288,"2017-06-21 16:53:03","zbr7F98P9d2TJizjS","USD-MXN","short","1min","55000","haramicross:stochs",NULL
289,"2017-06-21 16:53:04","Z4wmwX89GsQqctjF6","USD-MXN","short","5min","50000","haramicross:stochs",NULL
290,"2017-06-21 16:53:07","t49YemCR8b47jvfp7","USD-MXN","long","1min","-100000","bearish:dragonflydoji",NULL
291,"2017-06-21 16:53:09","g6BP3cPKdWmjkJM94","USD-MXN","long","5min","-100000","bearish:dragonflydoji",NULL
292,"2017-06-21 16:54:03","JqZtNSCjRtbcvYcW6","USD-TRY","long","1min","-100000","bullish:haramicross",NULL
293,"2017-06-21 16:54:04","wAzTeYpbEuBGm7QGC","USD-TRY","long","5min","-100000","bullish:haramicross",NULL
294,"2017-06-21 16:55:58","ufKkyNF3HPs5kXAsk","USD-JPY","long","1min","61000","bearish:macd:stochs",NULL
295,"2017-06-21 16:55:59","PMAxt2NLLkG7CKSiP","USD-JPY","long","5min","-100000","bearish:macd:stochs",NULL
296,"2017-06-21 16:56:09","gRHfEQheHmWMYshDv","USD-TRY","long","1min","0","bearish:stochs",NULL
297,"2017-06-21 16:56:10","9nhGKap2QTiqREWNz","USD-TRY","long","5min","-100000","bearish:stochs",NULL
298,"2017-06-21 16:57:03","dRddJy7BT4fe57Em8","USD-CAD","long","1min","75000","dragonflydoji:stochs",NULL
299,"2017-06-21 16:57:05","kBYjL5ySW22sX26qp","USD-CAD","long","5min","50000","dragonflydoji:stochs",NULL
300,"2017-06-21 16:57:06","a8EuJtaFsLkJiQ2fz","USD-CAD","long","1min","75000","dragonflydoji:haramicross:stochs",NULL
301,"2017-06-21 16:57:07","FQ886ELCAGRwT6whJ","USD-CAD","long","5min","50000","dragonflydoji:haramicross:stochs",NULL
302,"2017-06-21 16:57:09","ZWunxCe3uvKasndo5","USD-CAD","long","1min","75000","haramicross:stochs",NULL
303,"2017-06-21 16:57:10","Kgcf334n8zLRkYgFo","USD-CAD","long","5min","50000","haramicross:stochs",NULL
304,"2017-06-21 16:57:12","nTwFbHipRds2s822P","USD-CAD","long","1min","75000","dragonflydoji:haramicross",NULL
305,"2017-06-21 16:57:32","fg998cayXwENqYXBJ","USD-CAD","long","5min","50000","bullish:haramicross",NULL
306,"2017-06-21 16:58:20","n9hLXjxQtHiGqSt9p","NZD-USD","short","1min","-100000","rsi:stochs",NULL
307,"2017-06-21 16:58:22","qntBMuhbNLuonaWk5","NZD-USD","short","5min","50000","rsi:stochs",NULL
308,"2017-06-21 16:59:02","3wZBjpSR9vLKh7zYd","USD-MXN","long","1min","55000","dragonflydoji:stochs",NULL
309,"2017-06-21 16:59:03","mn8KyDcuMsMPGmEMW","USD-MXN","long","5min","50000","dragonflydoji:stochs",NULL
310,"2017-06-21 16:59:05","MXpK95sEFoS2pkjpE","USD-MXN","short","1min","-100000","hangingman:macd",NULL
311,"2017-06-21 16:59:06","e6qYJT8y6YwmZwwpC","USD-MXN","short","5min","-100000","hangingman:macd",NULL
312,"2017-06-21 17:01:44","LpXDzhQT8gsyz43Z5","USD-JPY","long","1min","-100000","macd:stochs",NULL
313,"2017-06-21 17:01:45","9MvDg9PivkcQ3bvAB","USD-JPY","long","5min","-100000","macd:stochs",NULL
314,"2017-06-21 17:02:02","bXEdFzkhfYFnr3y3X","USD-TRY","short","1min","-100000","ao:blackcrows",NULL
315,"2017-06-21 17:02:03","fzPLPrMg44pKc7RWN","USD-TRY","short","5min","0","ao:blackcrows",NULL
316,"2017-06-21 17:02:05","4onp94yoq3gpyzHbi","EUR-USD","short","1min","55000","rsi:stochs",NULL
317,"2017-06-21 17:02:06","8kXmqtc9Cgh3d66Jn","EUR-USD","short","5min","50000","rsi:stochs",NULL
318,"2017-06-21 17:02:18","hJvQgSE2JntFWhM25","USD-JPY","long","1min","61000","bearish:macd",NULL
319,"2017-06-21 17:02:20","8XzazvQzAgDGBTDRN","USD-JPY","long","5min","-100000","bearish:macd",NULL
320,"2017-06-21 17:02:33","4SNxTkv3eFGzqCWKk","USD-CNH","long","1min","55000","bearish:stochs",NULL
321,"2017-06-21 17:02:35","mW88x6BXL6rtEtDQt","USD-CNH","long","5min","-100000","bearish:stochs",NULL
322,"2017-06-21 17:03:02","S79PB5NKjMwgtS7Ch","EUR-USD","short","1min","55000","shootingstar:stochs",NULL
323,"2017-06-21 17:03:03","NTFxyWf8xoFqHYbqH","EUR-USD","short","5min","-100000","shootingstar:stochs",NULL
324,"2017-06-21 17:03:10","QkjJ49NtX39RuGMyu","USD-TRY","long","1min","55000","bullish:stochs",NULL
325,"2017-06-21 17:03:11","WFgWNsjj2gcEHafmL","USD-TRY","long","5min","-100000","bullish:stochs",NULL
326,"2017-06-21 17:03:17","76Ci9usdft4WffzzS","USD-CNH","long","1min","-100000","bullish:rsi",NULL
327,"2017-06-21 17:03:18","RMprkJKHQxTD7zLei","USD-CNH","long","5min","-100000","bullish:rsi",NULL
328,"2017-06-21 17:03:36","LiocGdnLceT9y2CyK","USD-MXN","long","1min","55000","rsi:stochs",NULL
329,"2017-06-21 17:03:37","dNnSbS6PdiJngM29S","USD-MXN","long","5min","-100000","rsi:stochs",NULL
330,"2017-06-21 17:04:02","2Lw8CaE5owjGkF3zW","USD-JPY","long","1min","-100000","macd:morningstar",NULL
331,"2017-06-21 17:04:04","2RFbjAnHWcRrEhB93","USD-JPY","long","5min","-100000","macd:morningstar",NULL
332,"2017-06-21 17:04:16","wYar8gBD9WKd3jdz4","USD-MXN","long","1min","-100000","bearish:stochs",NULL
333,"2017-06-21 17:04:17","qFgeDeFdtZEaMGqYt","USD-MXN","long","5min","-100000","bearish:stochs",NULL
334,"2017-06-21 17:04:51","9chWWTdrRk99bAtGc","USD-MXN","long","1min","55000","bearish:rsi:stochs",NULL
335,"2017-06-21 17:04:52","PSjGykieY9z8pqXgz","USD-MXN","long","5min","-100000","bearish:rsi:stochs",NULL
336,"2017-06-21 17:04:53","tkSgjfX6J7LWfbY6x","USD-MXN","long","1min","55000","bearish:rsi",NULL
337,"2017-06-21 17:04:55","auTzDf26B2HByhdk2","USD-MXN","long","5min","-100000","bearish:rsi",NULL
338,"2017-06-21 17:05:59","ekRNPTnBgQdbqSyH5","USD-JPY","long","1min","-100000","bearish:stochs",NULL
339,"2017-06-21 17:06:00","ABnmZ4o2djPdmToxG","USD-JPY","long","5min","50000","bearish:stochs",NULL
340,"2017-06-21 17:06:04","JreESxL9KuTwkCS86","USD-JPY","short","1min","61000","ao:macd",NULL
341,"2017-06-21 17:06:05","Xn99JanRiHEuzXsf8","USD-JPY","short","5min","-100000","ao:macd",NULL
342,"2017-06-21 17:06:07","F3jb6pdkfbwcfDnXR","AUD-USD","short","1min","-100000","haramicross:stochs",NULL
343,"2017-06-21 17:06:08","YwhZhSLN5KXWnaZZg","AUD-USD","short","5min","50000","haramicross:stochs",NULL
344,"2017-06-21 17:06:23","Ps9EPa5cweCPTy2Dx","USD-CHF","long","1min","70000","bearish:stochs",NULL
345,"2017-06-21 17:06:24","hHgiCD6dbG5CbZF8Q","USD-CHF","long","5min","50000","bearish:stochs",NULL
346,"2017-06-21 17:07:14","uxxJho3Z2PxPsZuGs","USD-TRY","long","1min","55000","rsi:stochs",NULL
347,"2017-06-21 17:07:15","zLgJfATkxaQubAhRq","USD-TRY","long","5min","50000","rsi:stochs",NULL
348,"2017-06-21 17:07:16","ESSEoDzfJChG4bQgr","USD-TRY","long","1min","55000","bearish:rsi:stochs",NULL
349,"2017-06-21 17:07:18","uBowFMYx52dL2iNJm","USD-TRY","long","5min","50000","bearish:rsi:stochs",NULL
350,"2017-06-21 17:07:19","NpdW963C99uvBCPDD","USD-TRY","long","1min","55000","bearish:rsi",NULL
351,"2017-06-21 17:07:21","cmkT6PPedwp8JS5Fd","USD-TRY","long","5min","50000","bearish:rsi",NULL
352,"2017-06-21 17:09:04","sb5Zcon5px5vH3Rrs","EUR-USD","long","1min","-100000","bullish:dragonflydoji",NULL
353,"2017-06-21 17:09:05","3xJhx9aLyShGjnRCa","EUR-USD","long","5min","-100000","bullish:dragonflydoji",NULL
354,"2017-06-21 17:09:07","Cd4wxMwNjaLW3HGEu","EUR-USD","short","1min","55000","hangingman:stochs",NULL
355,"2017-06-21 17:09:08","T4fRYnT54vWkwnCF7","EUR-USD","short","5min","50000","hangingman:stochs",NULL
356,"2017-06-21 17:10:02","KnJiXxuPtwH8gwrDr","USD-MXN","long","1min","55000","dragonflydoji:rsi:stochs",NULL
357,"2017-06-21 17:10:03","opgBQWwqyjpMz2FHn","USD-MXN","long","5min","50000","dragonflydoji:rsi:stochs",NULL
358,"2017-06-21 17:10:05","6nPCPzXGPZKRtKaH7","USD-MXN","long","1min","55000","dragonflydoji:rsi",NULL
359,"2017-06-21 17:10:06","m6AxzH7iG9mbjeWrC","USD-MXN","long","5min","50000","dragonflydoji:rsi",NULL
360,"2017-06-21 17:10:52","FrfTFbd6j9XSuePvy","AUD-USD","short","1min","-100000","hangingman:stochs",NULL
361,"2017-06-21 17:10:54","awnKbexwugnhhc678","AUD-USD","short","5min","-100000","hangingman:stochs",NULL
362,"2017-06-21 17:11:02","5KAzPYuMX66ehuwZf","NZD-USD","long","1min","50000","dragonflydoji:stochs",NULL
363,"2017-06-21 17:11:03","Fj9XkZbXv5nzoKQiN","NZD-USD","long","5min","50000","dragonflydoji:stochs",NULL
364,"2017-06-21 17:11:09","7hJMhLznbR26djsBT","NZD-USD","long","1min","50000","bullish:dragonflydoji:stochs",NULL
365,"2017-06-21 17:11:10","8Rtzu35DrmR96eLkg","NZD-USD","long","5min","50000","bullish:dragonflydoji:stochs",NULL
366,"2017-06-21 17:11:11","jt5AFfxk8wP9sB3oF","NZD-USD","long","1min","50000","bullish:stochs",NULL
367,"2017-06-21 17:11:13","4eboDAGXnAWQfN9ze","NZD-USD","long","5min","50000","bullish:stochs",NULL
368,"2017-06-21 17:13:03","yGYRTD8gBHs7jgAH5","USD-CNH","long","1min","55000","bullish:dragonflydoji:rsi",NULL
369,"2017-06-21 17:13:04","mgPxJPHh5sDkd3g29","USD-CNH","long","5min","50000","bullish:dragonflydoji:rsi",NULL
370,"2017-06-21 17:14:04","puFnYortbXWeTs8Yn","USD-MXN","long","1min","55000","bullish:stochs",NULL
371,"2017-06-21 17:14:05","gr32AiKwxxfCYJJbC","USD-MXN","long","5min","-100000","bullish:stochs",NULL
372,"2017-06-21 17:14:12","AJQ4jG4Xrnwt8hsyX","USD-JPY","short","1min","61000","macd:stochs",NULL
373,"2017-06-21 17:14:13","zJ3ujAgQtr4mLSw3h","USD-JPY","short","5min","50000","macd:stochs",NULL
374,"2017-06-21 17:14:43","yhgmr9HE2r2HeSi7F","USD-MXN","long","1min","-100000","bullish:rsi:stochs",NULL
375,"2017-06-21 17:14:45","m8F57ZJtM7kptBnBQ","USD-MXN","long","5min","-100000","bullish:rsi:stochs",NULL
376,"2017-06-21 17:14:46","FcRe52pkKLmYWMLqR","USD-MXN","long","1min","-100000","bullish:rsi",NULL
377,"2017-06-21 17:14:48","4aKeo9Xwzf2TpMniZ","USD-MXN","long","5min","-100000","bullish:rsi",NULL
378,"2017-06-21 17:15:39","F852P38epLom7x7Ms","USD-CHF","short","1min","0","shootingstar:stochs",NULL
379,"2017-06-21 17:15:40","2jxKAqMkx2uxvSqMs","USD-CHF","short","5min","-100000","shootingstar:stochs",NULL
380,"2017-06-21 17:16:32","ZwvebLeKCXz3x5kF5","EUR-GBP","long","1min","50000","bullish:stochs",NULL
381,"2017-06-21 17:16:34","dmZXgFYmWbwT4nyeg","EUR-GBP","long","5min","50000","bullish:stochs",NULL
382,"2017-06-21 17:19:23","HQY2mjykQptq4m5aN","USD-MXN","short","1min","55000","macd:stochs",NULL
383,"2017-06-21 17:19:24","5gNWCj2RwmjdEFjzt","USD-MXN","short","5min","50000","macd:stochs",NULL
384,"2017-06-21 17:22:07","Ax2s4k8wBgRLthgru","USD-CAD","long","1min","-100000","bearish:stochs",NULL
385,"2017-06-21 17:22:09","iXnvrtfmmrjAr5p3x","USD-CAD","long","5min","-100000","bearish:stochs",NULL
386,"2017-06-21 17:22:20","zR2zJAeWdq4rTaRJz","EUR-USD","long","1min","-100000","bullish:stochs",NULL
387,"2017-06-21 17:22:22","dYKBEZZpLnjXuWHGH","EUR-USD","long","5min","-100000","bullish:stochs",NULL
388,"2017-06-21 17:25:48","E4vr4aiGkG8QL2ajw","USD-TRY","long","1min","-100000","ao:bearish",NULL
389,"2017-06-21 17:25:49","K5CJjC5PrfTxXTysG","USD-TRY","long","5min","50000","ao:bearish",NULL
390,"2017-06-21 17:29:01","vPdzsx6dwxvdneAK8","AUD-USD","short","1min","-100000","shootingstar:stochs",NULL
391,"2017-06-21 17:29:03","TRgejRTdP4mFga267","AUD-USD","short","5min","-100000","shootingstar:stochs",NULL
392,"2017-06-21 17:29:18","w8Jwg3XrwgGzwAqfJ","NZD-USD","long","1min","50000","bullish:haramicross",NULL
393,"2017-06-21 17:29:20","TpXscrrbkKZYKokHt","NZD-USD","long","5min","-100000","bullish:haramicross",NULL
394,"2017-06-21 17:29:21","ZaANiLDR3xbRzdnNb","USD-CNH","long","1min","-100000","bearish:dragonflydoji",NULL
395,"2017-06-21 17:29:23","Xrt2cYCweY7Sx4nBv","USD-CNH","long","5min","50000","bearish:dragonflydoji",NULL
396,"2017-06-21 17:29:24","drnoXa3LEKyMJzZ2W","AUD-USD","long","1min","67000","ao:bullish",NULL
397,"2017-06-21 17:29:26","XyAWsFiwETmhtTuof","AUD-USD","long","5min","50000","ao:bullish",NULL
398,"2017-06-21 17:29:53","kb2DXi3StcTmJiAPW","EUR-GBP","long","1min","-100000","bearish:stochs",NULL
399,"2017-06-21 17:29:54","S6ZL7fCYZ3huDA5tD","EUR-GBP","long","5min","-100000","bearish:stochs",NULL
400,"2017-06-21 17:29:56","PhoPJ4uszftTc44og","AUD-USD","short","1min","67000","rsi:shootingstar:stochs",NULL
401,"2017-06-21 17:29:57","zQx7GZbqn6SQKgc59","AUD-USD","short","5min","50000","rsi:shootingstar:stochs",NULL
402,"2017-06-21 17:29:59","krhFWRosEBiMnsSLm","AUD-USD","short","1min","67000","rsi:stochs",NULL
403,"2017-06-21 17:30:00","W8jPeQ3mJQ7GgcBDp","AUD-USD","short","5min","-100000","rsi:stochs",NULL
404,"2017-06-21 17:30:01","DTSMD9dfjgHiqZQLN","AUD-USD","short","1min","-100000","rsi:shootingstar",NULL
405,"2017-06-21 17:30:03","gmwkYfyLeTdBw5hwH","AUD-USD","short","5min","-100000","rsi:shootingstar",NULL
406,"2017-06-21 17:30:06","9mELxFox6gQMNF9YA","USD-JPY","long","1min","-100000","ao:macd",NULL
407,"2017-06-21 17:30:07","wdPKLtNzQ3uTSuRF3","USD-JPY","long","5min","-100000","ao:macd",NULL
408,"2017-06-21 17:31:40","fv9Sjx2uaBasaFRgq","USD-JPY","long","1min","-100000","cci:macd:stochs",NULL
409,"2017-06-21 17:31:41","t6A5YnMoiw9izZLvS","USD-JPY","long","5min","-100000","cci:macd:stochs",NULL
410,"2017-06-21 17:31:42","NyPN2szone484oFAC","USD-JPY","long","1min","-100000","macd:mfi:stochs",NULL
411,"2017-06-21 17:31:44","efSDigGDe79oDkipu","USD-JPY","long","5min","-100000","macd:mfi:stochs",NULL
412,"2017-06-21 17:31:45","QuQSNLvT46R9CfTju","USD-JPY","long","1min","-100000","cci:stochs",NULL
413,"2017-06-21 17:31:46","MqDs3JWo27n8e5snP","USD-JPY","long","5min","-100000","cci:stochs",NULL
414,"2017-06-21 17:31:48","vRva8a2Xum4i3n96f","USD-JPY","long","1min","-100000","cci:mfi:stochs",NULL
415,"2017-06-21 17:31:49","LXwFXWZMxqyN3B6a7","USD-JPY","long","5min","-100000","cci:mfi:stochs",NULL
416,"2017-06-21 17:31:51","7SXCvhCgkErvGTGB6","USD-JPY","long","1min","-100000","bearish:cci:stochs",NULL
417,"2017-06-21 17:32:22","DJQWFQ6YJtRnjxu8y","NZD-USD","long","1min","-100000","atr:stochs",NULL
418,"2017-06-21 17:32:23","yhamtBKkjww48mE6z","NZD-USD","long","5min","50000","atr:stochs",NULL
419,"2017-06-21 17:32:25","7WCDdJA3j27gDPQpc","NZD-USD","long","1min","-100000","atr:cci:stochs",NULL
420,"2017-06-21 17:32:26","ggvrccn2SwuyQm8qH","NZD-USD","long","5min","50000","atr:cci:stochs",NULL
421,"2017-06-21 17:32:27","Rtboe38heMQTwrbmR","NZD-USD","long","1min","-100000","atr:mfi:stochs",NULL
422,"2017-06-21 17:32:29","t3c8sdyAEA3RchYqC","NZD-USD","long","5min","50000","atr:mfi:stochs",NULL
423,"2017-06-21 17:32:30","gGRcGMNw2PLTZuPGa","NZD-USD","long","1min","-100000","atr:bearish:stochs",NULL
424,"2017-06-21 17:32:32","bCHx8TwxhbrhdwwKe","NZD-USD","long","5min","50000","atr:bearish:stochs",NULL
425,"2017-06-21 17:32:33","fG5WGh74vTB4R4YW7","NZD-USD","long","1min","-100000","cci:stochs",NULL
426,"2017-06-21 17:32:34","LrvGkKaG2rSdxrc3A","NZD-USD","long","5min","50000","cci:stochs",NULL
427,"2017-06-21 17:33:15","Y6fDGqLs754SGTPjr","USD-MXN","long","1min","55000","cmo:stochs",NULL
428,"2017-06-21 17:33:16","fzGXZccSMJaC7757M","USD-MXN","long","5min","50000","cmo:stochs",NULL
429,"2017-06-21 17:33:18","EQ4w2Bw3a5GrBwKgH","USD-MXN","long","1min","55000","cmo:mfi:stochs",NULL
430,"2017-06-21 17:33:19","2SgPngBcCJ6xjzjSL","USD-MXN","long","5min","50000","cmo:mfi:stochs",NULL
431,"2017-06-21 17:33:21","DoeumwPjZEkNRJGSB","USD-MXN","long","1min","55000","cmo:rsi:stochs",NULL
432,"2017-06-21 17:33:22","B2TqQyQBLehpfq2h4","USD-MXN","long","5min","50000","cmo:rsi:stochs",NULL
433,"2017-06-21 17:33:23","BviqhJ4qzn8m3bkHA","USD-MXN","long","1min","55000","mfi:stochs",NULL
434,"2017-06-21 17:33:25","LExyu7Km2KNW8NxcZ","USD-MXN","long","5min","50000","mfi:stochs",NULL
435,"2017-06-21 17:33:26","CXpcJMFJJshWyEJvL","USD-MXN","long","1min","55000","mfi:rsi:stochs",NULL
436,"2017-06-21 17:33:27","cuyZtvYqoQsfEDkgr","USD-MXN","long","5min","50000","mfi:rsi:stochs",NULL
437,"2017-06-21 17:33:39","7P7zZbY3QcQsWgbXQ","AUD-USD","long","1min","67000","atr:mfi",NULL
438,"2017-06-21 17:33:41","PARgMeRPsSBcthz2L","AUD-USD","long","5min","50000","atr:mfi",NULL
439,"2017-06-21 17:33:42","iPrCJdnccEdzPD6fJ","EUR-USD","long","1min","55000","atr:mfi",NULL
